,date,content,n_repost,n_like,n_comment,id,city,influency
150003,2024-01-01,"#taynew[超话]# 
💕妞ig更新

宝贝新年快乐呐[爱你]玩的开心注意安全
（注意注意！这不是静止画面）

cr. ig newwiee ​​​ http://t.cn/A6lm8h1T http://mapi/76d418cfly1hldgja75ybj20ku11qn6e",55,441,32,长颈鹿oppa的阿昕, 中国香港,528
26757,2024-01-30,我真的覺得胡歌和阿瑪尼深度合作很有效，都不用出現logo和品牌名字，大部分路人都知道寶總穿的是一身阿瑪尼，得體又瀟灑，我看到抖的評論都震驚了，怎麼原來大家都知道啊[哆啦A夢害怕] ​​​,14,487,26,無憂毛毛毬, 中国香港,527
104362,2024-01-30,角说我要吃很多变得更强，向左在一旁听墙角内心戏担心角长胖，什么东亚嘴碎油腻♂ ​​​,4,489,32,事务所今天吃什么, 中国香港,525
24703,2024-01-30,"皮一下我很開心的喇
#进击的巨人# ​​​",109,397,19,漩渦地鳴人, 中国香港,525
13744,2024-01-30,"#taynew[超话]# 
💕妞相关生日祝福更新

Jack爸爸的相册仿佛是newwiee成长记录

Jack爸爸：又长大了一岁，我看到了New的变化，一切都朝着好的方向发展，我希望你继续保持清醒，每天都开开心心的，被来自周围所有人的爱所包围，继续做一个这样的好孩子。生日快乐Thitipoom，来自Theerapong，爱你，你 ​​​",47,441,32,长颈鹿oppa的阿昕, 中国香港,520
22174,2024-01-30,小猪小猪🩷😗 ​​​,73,438,9,小颗几粒, 中国香港,520
25245,2024-01-30,"❄️：（评论）担心偶遇成训，所以把写好的信随身携带？真的能偶遇的话，真的，我会好好收下那封信的
❄️：啊，说要带人生四格吗？哦，那个想法有点可爱…很可爱啊

好温柔好sweet http://t.cn/A6j0Ohhb ​​​",63,452,1,小狗冰室, 中国香港,516
13769,2024-01-30,"【中字】李宰旭、李濬荣主演#Royal Roader# 预告~ 
http://t.cn/A6jOtUfG ​​​",88,368,53,VERCHAE, 中国香港,509
114538,2024-01-30,"老苗他们公司今年春节要把他扣在这里，
据说有很多事情很多人要去走访。

[裂开][裂开][裂开][裂开]他跟我讲今年可能不会去我家的时候，我后背都凉了一下，因为我家里人甚至要因为他到来翻新一下家……

床垫都给他买新的了……
什么拖鞋毛巾睡衣，
甚至棉絮我爸妈都去翻新了两床，
香肠腊肉做了几十斤 ​​​",0,433,76,爱吃排骨的屋顶侠, 中国香港,509
22155,2024-01-30,"240130 韩国✈️日本 
#安宥真# focus
安总走路带风😎 http://t.cn/A6jWOc9b ​​​",41,458,9,今天我一定, 中国香港,508
21672,2024-01-30,"哈哈哈哈哈哈哈哈，
放一起真的很搞笑！！！！！！！ ​​​",21,469,11,我玺爱的人, 中国香港,501
59893,2024-01-01,"2023最后一首《David》

我在在现场！！！！
#李宇春跨年机械姬造型#  #李宇春第19年跨年零点秀##李宇春[超话]# http://t.cn/A6lmWyCm ​",97,378,26,吃不胖的芋圆糯丸子, 中国香港,501
14242,2024-01-30,“存在本身就是撒娇” 🤏🏻 ​​​,76,417,7,小狗生活记录册, 中国香港,500
13557,2024-01-30,找一個你愛的人還是找一個愛你的人？這是老掉牙的問題了。人在不同年齡想要的愛情是不一樣的。我有些男性朋友，年輕時找的都是自己很愛的女人，他愛對方超過對方愛他，也因此受了很多苦；當他老了，愛的卻是一個比他年輕很多、崇拜他、愛他超過愛自己的女人，因為他累了，再也不想侍候身邊的女人。 ​​​,56,384,59,张小娴, 中国香港,499
24318,2024-01-30,"这年头，经济下行，很多人失业/减薪，有些家庭从“男赚钱比女多”，渐渐变成“女赚钱比男多”了。

这种情况下，有些女生可能会心理失衡：我生娃/带娃/赚钱，他付出太少了。

这时，如果你找了家境或外貌好的男人，那么你的内心会平衡一点：“我之前占了他便宜，现在我多付出一点，算打平吧。”这样家 ​​​",80,402,17,灵爱宝宝, 中国香港,499
13606,2024-01-30,"真挚的饱饱hhh
Q：（如果你变成阿米的话）你的本命成员会是谁？
玧其：我应该会喜欢我自己 说真的！我本来就会喜欢和自己性格相似的人~
©️eong39 http://t.cn/A6jW694z ​​​",104,389,4,Yunyiya, 中国香港,497
24804,2024-01-30,"【感冒初起自我诊疗系列-介绍各类中成药的使用方法】

请广为流传！[作揖][作揖][作揖] http://t.cn/A6jlhxNm ​​​",175,280,40,香洲医客, 中国香港,495
85564,2024-01-01,"#deft[超话]# 240101🦙赫奎ins快拍更新：

祝大家新年快乐 身体健康🙇🏻‍♂️
Happy new year ​​​",114,355,25,金赫驼, 中国香港,494
24680,2024-01-30,"#李羲承[超话]# 🦌 #李羲承反转魅力# 
【趣事分享】
羲承自己录制的“爱很简单”cover在洋抖官号上传后，不但粉丝很喜欢，还得到了SamsungUS官号的表白！！！

永远有人看见你的真诚～[抱一抱] ​​​ http://t.cn/A6jWcnGg http://mapi/008h0ydWgy1hmbo7656jvj30wi059mxw",27,450,15,DearBambi_西橙培植园, 中国香港,492
25397,2024-01-30,"#慕容紫英 仙侠文师尊#
谁明白这种人设的吸引力。未来门派师尊，此刻还是少年剑仙，未堪破善恶，还不懂情爱。和伙伴们约好了一起去看夕阳，立下约定时刻多么真心，未来就有多么怅然。白衣御剑破风，慕容紫英仙品。 ​​​",125,239,127,翘屁嫩喵呜, 中国香港,491
26780,2024-01-30,"雪糕立牌的真正摆法[跪了]
（不过需要吱吱的反过来...所以只能p了... ​​​",11,450,29,蓝凛的空气, 中国香港,490
34542,2024-01-01,"🎁【新年好礼到】

Chadstone#时尚之都#祝大家新年快乐！在烟花下许下美好心愿吧。

璀璨的烟花中👇藏着6个品牌名称，赶紧找出它们，然后【转发/评论】分享你的答案。我们将随机抽取一位最接近正确答案的小伙伴，赠予Aesop护肤品一份。 ​​​",63,345,82,Chadstone时尚之都, 中国香港,490
85671,2024-01-01,❣️可愛也跳得棒棒的玉桂🐁 http://t.cn/A6lmlNZO ​​​,106,378,4,kakaspace, 中国香港,488
7204,2024-01-30,"Q：想乘坐时光机去到哪里？
过去 vs 未来
玧其：我会回到过去 我会回到小学时期去买比特币~
©️eong39 http://t.cn/A6jWrDb5 ​​​",115,361,9,Yunyiya, 中国香港,485
14176,2024-01-30,"有哪些迹象表明一个人不友善？

· 总是喜欢以开玩笑的方式揶揄你，但一旦轮到他们自己，却又完全开不起玩笑。

· 总是不停地告诉你，他们是友善的人。

· 不要将表面的友善误认为内心的善良。我接触过的一些最优秀的人可能在待人接物上显得严苛、甚至有些不容易相处。而那些善于背后捅刀子的人，表面和 ​​​",91,377,14,bookthing, 中国香港,482
24847,2024-01-30,"160613｜2016 Festa

第一次看，《成人礼》完整饭拍🥳🔥

#朴智旻# http://t.cn/A6jWK2eA ​​​",97,371,14,FcoChim, 中国香港,482
5272,2024-01-30,"#taynew[超话]# 
💙💕呆妞相关节目预告更新

明天恋上你的床是樱桃特辑诶[哇][哇]tn这大红睡衣是新婚吗[doge]

cr. gmmtv ​​​",36,397,47,长颈鹿oppa的阿昕, 中国香港,480
22172,2024-01-30,"#jay心动秘蜜#🍯#朴综星眉目星河#  
240130 X更新JAY相关
cr. zzangbae_

Behind the scenes JAY cut 

—————————————————— 
🔥急招管理翻译微管时间轴美工🔥
—————————————————— http://t.cn/A6jlKETV ​​​",90,380,6,朴综星JAY_EN-, 中国香港,476
7400,2024-01-30,"🐉龍年來啦～做了個迎新春小禮物🐉

小卡寶行李牌，共選6個人送

有興趣的話👇🏻
1. 留下評論，無需關注
2. 周五我會隨機選人，款式隨機寄送
3. 「婆」我卡寶的一律不送
4. 周六會寄出，無需付郵
5. 限香港及內地

圖片即實物圖✨ 
請勿盜圖🍗 ​​​",9,175,291,Selitung, 中国香港,475
13562,2024-01-30,"🐿️ 久违地和stay们进行了粉丝活动 上次来过的人也一点点地来了「啊 原来大家还喜欢我们」觉得很高兴 还有新来的朋友们为我们应援 真的非常开心 谢谢大家

只是看着就带来幸福感 怎么可能会不一直喜欢[抓狂] http://t.cn/A6jlwgIN ​​​",72,392,9,OFF_L2da, 中国香港,473
104028,2024-01-30,"#taynew[超话]# 
💕妞相关生日祝福更新

姥姥给最爱的儿子送上了生日祝福[爱你]

cr. ig theniti ​​​",19,439,14,长颈鹿oppa的阿昕, 中国香港,472
13543,2024-01-30,"有点搞笑又有点可怜…原来沙特媒体报道的宝宝参加合练就是 宝宝在右边独自练、可怜巴巴地扭头看剩下的队友们玩耍……

流泪猫猫头了!!!早点让孩子加入吧🥺 ​​​",28,411,33,Huldigen, 中国香港,472
7958,2024-01-30,"倒是从来没有觉得生孩子的意义在于“投资”给自己养老。如果单方面寄托自己的需求在他人身上，不管是朋友，还是亲人，感觉都是挺可怕的一件事。

但我又确实觉得养一个孩子可能是存在某种纯物质层面的好处。比如观察我母亲的生活，这里仅仅说物质层面，因为有了我，她住在全新装修各方面符合舒适要求和 ​​​",30,420,22,deadtreegivesnoshelter, 中国香港,472
72029,2024-01-30,"#肖战[超话]##肖战红西装大背头#你来人间一趟，要看看夜色星光，感岁月温柔模样。愿我深爱着的那个少年，永远站在云端之上。爱你所爱，求你所求，听从你心，无问西东。@X玖少年团肖战DAYTOY 
#肖战# 肖战我喜欢你 ​​​",5,18,447,花蕊语_时影, 中国香港,470
5374,2024-01-30,"20240129#TwinsSpirit22演唱会#
talking1
娇姐脑回路：看上去无业＝老板 http://t.cn/A6j0QhM6 ​​​",33,407,28,Josie_Tse, 中国香港,468
24672,2024-01-30,"线上直播突然没声音的这段线下侧拍🈶
三连表情包 各种小动作太可爱咯 

#于适粉丝# @于适Yosh 
#于适ROSEONLY品牌代言人# 
http://t.cn/A6jW6e0O ​​​",62,376,30,于适之时遇谓者, 中国香港,468
22199,2024-01-30,"#张敬轩[超话]# 
一年一度的大日子快到啦🫶🏻
二月第一天 二零二四年
小軒又會大一歲啦🎂！！

我們的小古董最無價
無論過了多少年歲
大家都想給他最多最大量的愛❤️
之前在TPC和生日會時常都很匆忙
沒緣見到所有想領應援的同擔
當是一個小小的慶生活動
給寶貝留下祝福的小天使們
有機會得到以 ​",32,284,151,LAS_追風箏的Icarus, 中国香港,467
25389,2024-01-30,#张晚意#玩意哥哥 2024继续加油！一定会越扑越多哒[爱慕]相信你哦 ​​​,12,342,112,板砖也深情_ye, 中国香港,466
23842,2024-01-30,"#周杰伦[超话]# 
笑死，台媒根据周杰伦的行程分析周杰伦可以在今年5月24日至26日有空档去大巨蛋开演唱会，杰威尔回应了！[笑cry] ​​​",23,361,79,AllForJay_周杰伦, 中国香港,463
22192,2024-01-30,#通向巴黎2024#奥运会参赛资格⬇️  安赛龙、安洗莹、梁伟铿/王昶、陈清晨/贾一凡、郑思维/黄雅琼领衔各单项排名 ​,27,376,60,BWF世界羽联, 中国香港,463
21931,2024-01-30,受不了了 笑死我了 连人带狗一起来点赞自己和凯里亚的拥抱 ​​​,132,327,3,贵极思道, 中国香港,462
13892,2024-01-30,"240129 yzy澳门签售

在两个环节中的空隙时间不经意走到🐩身边

- http://t.cn/A6jOOuMC ​​​",41,405,16,颂你一克小狗糖, 中国香港,462
25601,2024-01-30,"遇到排长队但态度差的香港餐厅，不吃了！
对于餐厅来说，我觉得味道比服务更重要，就像车对我来说，好开和安全排第一；而@涓子小助理 很在意服务态度。你们站谁？ http://t.cn/A6jW8x4q ​",10,337,113,涓子VJ, 中国香港,460
88248,2024-01-30,"#朴成训[超话]#❄️#朴成训雪国茉莉# 
【wvs】 240130 成训直播cut

good night💤

cr.vinguku12

❄️生日汇总：http://t.cn/A6WemMZ5
🎐安利手册：http://t.cn/A6lkTIcU
🩵亚巡应援：http://t.cn/A6j2GH9l
💽专辑单号：http://t.cn/A6WDme3b
🤧招新公告： http://t.cn/A6WQ7CV3
🎁特典进 ​​​",36,416,7,朴成训_Snowland, 中国香港,459
7578,2024-01-30,笑死我了，哈利波特好幽默啊，罗恩不小心喝了斯拉格霍恩的酒躺在病床上，邓布利多斯内普麦格还有斯拉格霍恩四个加起来快400岁的人围在床边看赫敏和罗恩女朋友上演青春期夺爱戏码，邓布利多甚至转过身目送他女朋友被气跑，斯内普一脸严肃看得津津有味，哈利波特在旁边一脸尴尬哈哈哈哈哈哈哈。 ​​​,11,444,3,九品琴师·, 中国香港,458
7806,2024-01-30,"靠女员工出卖色相来解决问题的公司老板也太废了[怒]
TAG：大大大 紧身服
[いたちょう]
#一沓厚资料# ​​​",50,394,13,我想康本, 中国香港,457
3970,2024-01-30,据称，科威特秘密向乌军提供了100台m84，t72的贝尔格莱德版。将由克罗地亚维修后交给乌军。克罗地亚给了两架安32b运输机。 ​​​,37,378,40,FanwaiLB, 中国香港,455
75910,2024-01-30,tg 脱符46 ​​​,6,380,69,脱粉回踩救钱包, 中国香港,455
3142,2024-01-30,"#HenryLau刘宪华[超话]#lxh #全能音乐人刘宪华#  lxh#日常分享接龙#  Moonlight寫真集正式發售一週年抽獎@刘宪华Henry-Lau 
📣📣📣抽奬詳情：
2/2/2024 10:11開獎
抽一位送【HENRY劉憲華Moonlight 寫真集】一本連特典小卡一張
（寫真集沒有普卡有明信片海報，介意者勿抽，郵寄地區只限國內地址） ​​​",142,161,152,Leon143HL, 中国香港,455
3148,2024-01-30,"😶 时光如白驹过隙 
🤔 青春匆匆如旅
🤯 青春是时光赠予我们的厚礼

#时光厚礼# http://t.cn/A6j0XkVG ​​​",29,360,66,陳慧琳-KellyChen, 中国香港,455
71453,2024-01-01,"231231 BKPP跨年
又调起来了 http://t.cn/A6lmWCCn ​​​",97,345,12,皮皮公主戀愛日記, 中国香港,454
24459,2024-01-30,#TaylorSwift[超话]# UPROXX预测Taylor Swift将赢得本届格莱美的“年度专辑”和“年度歌曲” ​​​,17,374,62,霉霉姐的罗德岛别墅, 中国香港,453
59294,2024-01-30,"#taynew[超话]# 
💙💕呆妞相关预告更新

妈妈来看望已婚小夫夫，发现两人在不停斗嘴[笑cry]
不要忘记收看今晚的美食约会哦

cr. gmmtv http://t.cn/A6jWCd8J ​​​",20,401,31,长颈鹿oppa的阿昕, 中国香港,452
126747,2024-01-01,#TNABO# 是枝裕和《怪物》确认将于今年2月27日以点播形式登陆线上数字平台 ​​​,89,341,22,TNABO北美票房榜吧, 中国香港,452
52405,2024-01-30,"#肖战[超话]##肖战红西装大背头# xz #肖战我喜欢你# 
微风轻拂，阳光微暖，山河如梦，你入我心@X玖少年团肖战DAYTOY 
肖战我喜欢你 ​​​",3,6,442,花蕊语_时影, 中国香港,451
14088,2024-01-30,我有点不识字，谁能告诉我右下角写的是什么 ​,5,395,50,Ricky_memeplus, 中国香港,450
26910,2024-01-30,"🔞：霉了 

#关注俄乌局势最新进展# #俄乌局势# ​​​",31,327,92,勇往直前FA岚熙, 中国香港,450
5849,2024-01-30,"#名品樱桃hanni#🌟#hanni主舞主唱ace# 
240130 饭截 

😭😭和小狗们

©️bluemoon_hn
资源/kk
🈚️门槛kphttp://t.cn/A6CSJM5z
🪧招新 http://t.cn/A6lNMeUn
🧧封面 http://t.cn/A6jqvPQO
📓W Korea代go http://t.cn/A6j4k6KK
📱Phoning翻译 http://t.cn/A6pUBOzt
✉️资讯 ​​​",43,369,37,Hanni_Hipopgic, 中国香港,449
13623,2024-01-30,《坪石先生》 http://t.cn/Ewi6jCE ​​​,33,346,70,谢君豪, 中国香港,449
53514,2024-01-30,"#蔡徐坤新歌RIDEORDIE# CXK #蔡徐坤新歌倒计时3天# 

倒计时1⃣️天

ᴸᵘˢᵗᶠᵒʳᵐᵒᵘⁿᵗᵃⁿˢᵃⁿᵈʳᵛᵉʳˢ ᵇᵘᵗˢᵗˡˡᶠᵃˡˡⁿᵗᵒʸᵒᵘʳᵉᵃʳᵗʰˡʸᵇᵉᵃᵘᵗʸ.

“贪恋山河，但仍陷落于你这场人间美色。”

@蔡徐坤 

微博音乐：#Hug me(抱我)[音乐]#  
QQ音乐： ​​​",0,196,253,在巴厘岛喝咖啡_, 中国香港,449
54351,2024-01-30,"李海：王子请上车

#zeenunew# http://t.cn/A6jlzAxJ ​​​",40,391,17,大头不是大头呐, 中国香港,448
7373,2024-01-30,"今天政府正式就23条立法启动咨询程序，律政司司长和保安局局长一同来到立法会，向我们讲解咨询内容。

我发言时表示，全力支持23条尽快立法，堵塞国家安全漏洞，让香港再创高峰！

#香港基本法第23条立法公众咨询# ​​​",12,404,31,李梓敬_香港, 中国香港,447
8196,2024-01-30,吃点好的[亲亲] ​​​,65,368,10,Imytype_Yeon, 中国香港,443
22551,2024-01-30,"一香港市民用特别方式表达自己的爱国情怀！🇨🇳🇭🇰

图：读者提供

#正能量##香港是中国的香港##我也支持香港警察##香港[超话]# @华为手机 @华为终端 @华为中国 ​​​",10,409,23,香港沉默之聲, 中国香港,442
