,content,city,date,id,n_repost,n_comment,n_like,influency
6922,黄坤明同志在广东省高质量发展大会上的讲话实录（2024)#开年第一弹智造业强省# ​​,阳江市,2024-02-18,小鱼dandann,0,0,0.0,0.0
7053,#开年第一弹智造业强省#@QQ浏览器 http://t.cn/A6YSKX9q,阳江市,2024-02-19,寿司_君,0,0,0.0,0.0
7058,#2024广东省高质量发展大会#@QQ浏览器 http://t.cn/A6YSoeUW ​​,阳江市,2024-02-19,寿司_君,0,0,0.0,0.0
7107,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YS41IY ​​",阳江市,2024-02-19,流言隐藏心声,0,0,0.0,0.0
7241,#2024广东省高质量发展大会# http://t.cn/A6YSbJxd ​​,阳江市,2024-02-19,阿尔芭09147,0,0,0.0,0.0
7362,#开年第一弹智造业强省#@QQ浏览器 http://t.cn/A6YSKo6z ​​,阳江市,2024-02-19,寿司_君,0,0,0.0,0.0
6291,"我分享了【新春第一会！广东省高质量发展大会18日召开】, 快来看吧！@小米浏览器 | http://t.cn/A6YavI6S ​​",阳江市,2024-02-18,用户7736693070,0,0,0.0,0.0
6333,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省# http://t.cn/A6YacY9n ​​,阳江市,2024-02-18,用户7800914393,0,0,0.0,0.0
6378,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省#黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plushttp://t.cn/A6YaANgo ​​,阳江市,2024-02-18,cccc敏敏敏,0,0,0.0,0.0
6379,黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省# http://t.cn/A6YaANgo ​​,阳江市,2024-02-18,wwwwMIoooo,0,0,0.0,0.0
6388,请进入直播间观看广东省高质量发展大会2.18高质量发展大会直播链接 http://t.cn/A6YXs1De ​​,阳江市,2024-02-18,爱江山866,0,0,0.0,0.0
6467,#高质量发展广东站c位##读懂高质量发展就读懂了新广东##开年第一弹·智造业强省# 黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus http://t.cn/A6YaANgo ​​,阳江市,2024-02-18,谷雨五五,0,0,0.0,0.0
8091,黄坤明同志在广东省高质量发展大会上的讲话实录（2024）@QQ浏览器 http://t.cn/A6YS95Eb ​​,阳江市,2024-02-19,寿司_君,0,0,0.0,0.0
8240,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YS1JCI ​​",阳江市,2024-02-19,Zhi1995C,0,0,0.0,0.0
8271,#开年第一弹智造业强省#@QQ浏览器 http://t.cn/A6YSKfCh ​​,阳江市,2024-02-19,寿司_君,0,0,0.0,0.0
8293,<metacharset@QQ浏览器 http://t.cn/A6YSorAM ​​,阳江市,2024-02-19,寿司_君,0,0,0.0,0.0
8427,#2024广东省高质量发展大会# http://t.cn/A6YSkToD,阳江市,2024-02-19,用户7899237198,0,0,0.0,0.0
