,date,content,n_repost,n_like,n_comment,id,city,influency
136114,2024-05-30,"5.30下班
硬控我 http://t.cn/A6HYtrnZ ​​​",19,376,9,笑眼百事达, 中国澳门,404
143920,2024-05-30,"#杨紫入围白玉兰视后# 🍇#第29届白玉兰奖入围名单#

真的好开心！好激动！杨紫是长相思主创团队一直确定的天选小夭，她完美的演出了大家心目中的这个角色，装修了书粉的房子[比耶]
最佳女主角提名就是肯定，入围就是认可，谢谢大家对演员杨紫的支持，杨紫在长相思中的名场面实在太多了，无论台词还是 ​​​",2,271,130,猫猫爱旎, 中国澳门,403
171992,2024-05-02,"𤋮成和土豆の特別篇
土豆被吃了！
早上醒來的土豆一臉我是誰我在哪的狀態，被吵醒的𤋮成問他還記得昨晚的事嗎。
分鏡回到昨晚，兩人大戰數回合。
土豆對於昨晚的事完全記得，而𤋮成打算吃過早飯就送土豆回去，只是土豆突然提出要對𤋮成負責任，𤋮成整個傻眼，想説明明被騙的是土豆，為啥他説 ​​​",2,331,58,KIYOMI_223, 中国澳门,391
129074,2024-05-30,"soo soo 公司這應援詞也太可愛了吧，是要讓暻秀聽到笑場吧[笑cry]
在一起吧都暻秀
宇宙最強都暻秀
我不能忘記你
今天晚餐五花肉

[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry] ​​​",22,349,16,WuliNamNam, 中国澳门,387
167741,2024-05-02,"#新世界狂欢[超话]# 
最近的圖🕺 ​",9,337,31,SadAdrian艾祖, 中国澳门,377
163583,2024-05-02,"小人真多啊，如果真的是那个姓李的人那就真的过份了
那可是店还没开就一直在的员工吧
被信任的人背刺我看着都好难过[伤心]

#赵露思被前员工背刺# ​​​",12,335,25,带着炸鸡过日子, 中国澳门,372
147980,2024-05-30,#国色芳华#我已成功预约@电视剧国色芳华，你也一起来预约吧！ http://t.cn/A6TjvU1y ​​​,5,354,11,猫猫爱旎, 中国澳门,370
128617,2024-05-30,"#杨紫入围白玉兰视后# 🍇#杨紫小夭# 

杨紫唯一1️⃣位90后白玉兰女主女配双提演员
《欢乐颂》女配邱莹莹和《长相思》小夭，提名即肯定，恭喜杨紫小夭[打call]我们和长相思第二季不见不散@杨紫 

杨紫🔺生图🔺路透🔺新剧🔺进组🔺代言
杨紫🔅红毯🔅直播🔅妆发🔅颜值🔅90花
杨紫? ​​​",13,224,129,猫猫爱旎, 中国澳门,366
62550,2024-05-01,"梨师傅为了把家里的漂粉用完给自己补了个发根
补到第二遍发现漂粉不够，嗯问题不大，能看就行[努力]
自信满满想整个紫色，结果下重手固色失败，嗯，问题不大，就当我搞渐变[努力]
结果这个紫色根本洗不掉[二哈]
我朋友说不知道的以为我故意的搞成这样[笑cry]
啊人生嘛就是体验[努力] ​​​",0,284,76,是梨梨, 中国澳门,360
178951,2024-05-31,好帅呀[愛慕],326,2,0,Nana_1102, 中国澳门,328
98918,2024-05-01,"#IVE 中国文化# ive香港场快取消吧…
票出都出不掉 我破防了 ​​​",0,289,33,现在虚荣以后享福, 中国澳门,322
178104,2024-05-31,瞬移吃到了期待已久的杨枝金捞[送花花] http://t.cn/EbW1y4g ​​​,1,249,71,一只小春卷, 中国澳门,321
179104,2024-05-31,"#宋雨琦[超话]# 

[📽] SONG TALK TALK 7 :  'FREAK' 音乐放送花絮 PART 2

▶️Youtube: http://t.cn/A6HT0SDV
▶️哔哩哔哩: http://t.cn/A6HT0SDf

#宋雨琦##YUQI##SONG_TALK_TALK#
#송톡톡##YUQ1##FREAK#​ ​​​",12,285,18,CUBE_G-I-DLE, 中国澳门,315
148055,2024-05-30,0530💜//@Nana_1102:期待啊～～～[愛慕],261,30,21,Maru的蜘蛛皇冠, 中国澳门,312
129082,2024-05-31,#朱婷[超话]# 謝謝朱婷！！一出來看到應援牌子就給我簽名[苦涩][苦涩]我要哭了[苦涩][苦涩]謝謝你回到球場上[心] 希望你能健康開心打球 @女排朱婷ZT http://t.cn/A6HHzHB8 ​​​,15,227,67,vvvincyxx, 中国澳门,309
128922,2024-05-30,"#超话星愿池# 🍇#杨紫小夭# 

昏迷，为什么会有这么优秀的人出现在我的面前？[鼓掌]期待@杨紫 《长相思》第二季小夭[心]

⭐杨紫⭐顶配台词⭐颜值担当⭐演技超群⭐收视福星⭐KPI锦鲤⭐金牌女主⭐国民小花⭐顶尖流量⭐扛剧大女主⭐商业价值高⭐综艺梗王⭐收视女王⭐爆剧女王⭐扛剧女王#杨紫长相思#  ​​​",0,92,216,猫猫爆锤难钕双几, 中国澳门,308
129099,2024-05-30,"投资赚的是认知的钱，更是赚的耐心耐力耐磨的钱，缺一不可。
无数人其实是叶公好龙与跟风从众，一旦股价短期内不涨甚至大跌，都作鸟兽散也！
价值/成长投资，远比看起来难得多。
PK进行时 ​​​",53,214,39,李驰, 中国澳门,306
179442,2024-05-31,"张常宁这个扣球真暴力！

#中国女排vs日本女排# http://t.cn/A60wh1V4 ​​​",14,280,12,Theo-Lau, 中国澳门,306
136351,2024-05-30,#朴成训#颧骨修复了吗[笑cry]又想要乱纪姐姐的大嘿图了吗@Koreyoshi_朴成训犬舍维修站 出来挂嘿 ​​​,7,267,31,LIUx2瘤子喵, 中国澳门,305
148056,2024-05-30,0530💜//@Nana_1102:愛舞蹈的你也很棒[給你小心心][愛你],255,29,21,Maru的蜘蛛皇冠, 中国澳门,305
67373,2024-05-01,0501💜//@Nana_1102:力丸[給你小心心]想你啦[愛你],211,53,38,Nana_1102, 中国澳门,302
171531,2024-05-02,"#杨紫#🍇 #杨紫麦承欢# 

尽欢愉悦，为自己而活，从承欢膝下到承欢自己的麦承欢[果子熟了]
走过路过的麻烦移步去db给我们承欢记打个五星！守护@杨紫 [果子熟了]麦承欢靠大家了[老师好]

杨紫💗演技💗台词💗原声💗气场💗状态
杨紫✨开心✨平安✨健康✨顺遂✨势不可挡✨#杨紫承欢记#  ​​​",0,95,207,猫猫爱旎奥, 中国澳门,302
162524,2024-05-02,#文祺[超话]# 我服了有没有谁来提醒一下刘要闻他跟马假期分属于两队啊[鄙视] ​​​ http://t.cn/A6Hv7sMW http://t.cn/A6Hv7sMY http://mapi/008BgW4Lgy1hpb7ioyfj4j30wr0w775t,8,282,8,久久不笙歌, 中国澳门,298
160359,2024-05-02,#江山729[超话]#谷江山真的太乖了啊啊啊啊！完美的比心[苦涩][苦涩]本来我只是让他比个心，他伸出一半的手来，见我没反应才说是我自己比呀~然后我想要那个形状的爱心也比了！最后一起比心了[心][心]我就是最幸福的小女孩[苦涩][苦涩] ​​​,39,223,32,啊啊放我出去, 中国澳门,294
128482,2024-05-30,"俊勉下週6.6會出席M!countdown打歌！

要來了要來了[打call]

#金俊勉solo3点线面# http://t.cn/A6HYvbmc ​​​",25,253,11,WuliNamNam, 中国澳门,289
176665,2024-05-31,"#龚翔宇[超话]# [微笑]#龚翔宇真好看# 

赛后放松了好久好久~[微笑]
#2024世界女排联赛# http://t.cn/A6HT3YlI ​​​",11,231,46,龚翔宇的航空指挥站, 中国澳门,288
67256,2024-05-01,"#万茜[超话]# 🎂 #万茜0514生日快乐# 
给姐庆生准备了点小玩意儿🥳
要求：超话≥8 评论生日祝福
第514楼获得1️⃣份 评论区随机抽4️⃣份
（每份包括下图所有内容）
5月14日下午05:14开
不包u 解释权归我 ​ http://t.cn/A6TFfoGE ​​​",5,95,185,万万是你喔, 中国澳门,285
128545,2024-05-30,[偷笑] ​,37,217,28,笑眼百事达, 中国澳门,282
135603,2024-05-30,#-体育超人-的红包#有钱就是任性！我往红包里塞了现金大奖，能不能抢到就要看你们对我是不是死心塌地啦！http://t.cn/A6HYhVr6 ​​​,1,230,44,-体育超人-, 中国澳门,275
178739,2024-05-31,"#杨紫入围白玉兰视后# 🍇#古偶 上桌# 

还有人看到小夭错认娘亲没哭的吗？我想但凡看过的哪怕是猛汉也会为小夭落泪吧[泪]再次恭喜杨紫靠小夭玟小六的精彩表演入围了白玉兰最佳女主角，@杨紫 这一路走来实至名归，感谢观众的认可[老师好][老师好]

杨紫  ♬   顶配台词   ♬   演技超群   ♬   收视福 ​​​",2,158,115,猫猫爱旎, 中国澳门,275
49500,2024-05-01,"#ai佛法新世代# #常观世音微语录[超话]##常观世音微语录# 
孔雀佛母赞
词/曲/编曲：文殊摩诘
主唱：王沐恩 [赞][赞][赞][鲜花][鲜花][鲜花][心]🙏 http://t.cn/A6TkdSrq ​​​",71,158,45,常觀世音, 中国澳门,274
169727,2024-05-02,【】生图有没有好一些？ ​,3,197,71,青菜炒泥蛋, 中国澳门,271
109200,2024-05-01,"#PALLADIUM帕拉丁亚太地区品牌代言人檀健次# 
炫酷有型，先鋒格調
隨心律動，踩出節奏
乾淨利落，盡顯風範
靈活百撘，演繹型格
@MIC檀健次JC-T ​​​",1,115,155,x影瞳x, 中国澳门,271
135601,2024-05-31,#-体育超人-的红包#有钱就是任性！我往红包里塞了现金大奖，能不能抢到就要看你们对我是不是死心塌地啦！http://t.cn/A6HTMI2A ​​​,0,233,32,-体育超人-, 中国澳门,265
178362,2024-05-31,"#古偶 上桌# 🍇#杨紫入围白玉兰视后# 

果然好演技就是能被看到，相信看过长相思的没有人不会不承认杨紫贡献了太多神演技，恭喜杨紫提名白玉兰最佳女主，演员@杨紫 实至名归，恭喜恭喜[打call][打call][送花花][送花花][比耶][比耶]

杨紫💗演技💗台词💗原声💗气场💗状态
杨紫✨开心✨平安 ​​​",2,144,116,猫猫爱旎, 中国澳门,262
128921,2024-05-30,笑死，墙内看的啥，到了墙外还是看的啥[允悲] ​ http://t.cn/A6HjKs8w http://mapi/0064BRSPgy1hq7eror32pj30u01h2gp9,6,238,17,无心简影, 中国澳门,261
35544,2024-05-01,"#金富力士# 
又摸了小金私房照
有部分凯特金内容 ​​​",12,239,9,间隔八百里, 中国澳门,260
57119,2024-05-01,"#罗云熙[超话]# lyx#罗云熙#lyx#罗云熙水龙吟# lyx#罗云熙唐俪辞# 

我们朝夕相伴，你是我人间的糖。不论天涯海角，只要你需要我的时候，我就会到你的身边。

@罗云熙Leo
http://t.cn/A60sv5ge ​​​",3,20,236,Oo妮可貝斯oO, 中国澳门,259
178605,2024-05-31,"瘋掉[跪了]

Cr.@WishS0522 

#金俊勉solo3点线面# ​​​",23,232,3,WuliNamNam, 中国澳门,258
129282,2024-05-30,"晚风登岛前缩在一起商量对策：
要么同组要么联盟，休想拆散情侣[耶] ​​​",13,229,16,久久不笙歌, 中国澳门,258
177614,2024-05-31,"#罗云熙[超话]##罗云熙#[打call]#罗云熙此刻x以光演唱会#

5-31 早上好❣️求🍚貼 不吞必↩️ 感謝寶貝們🫰🏻🫰🏻

⒈http://t.cn/A6HYRwzP    ⒉http://t.cn/A6HYRUFt    ⒊http://t.cn/A6HYRt0H

⒋http://t.cn/A6HYRxaH    ⒌http://t.cn/A6HYRoKa    ⒍http://t.cn/A6HYR0EJ

⒎ ​​​",5,136,116,Oo妮可貝斯oO, 中国澳门,257
128726,2024-05-30,扣球真的好轻盈啊，赏心悦目，信手拈来，Queen's attack#朱婷[超话]# [爱你][爱你][爱你][爱你] http://t.cn/Ai9cVwu7 http://t.cn/A6HY7ma8 ​​​,26,206,22,钮钮排球, 中国澳门,254
63073,2024-05-01,好漂亮啊远远🥰🤲🏻 ​​​,32,199,22,别叫她吸铁石, 中国澳门,253
156613,2024-05-30,#aespa[超话]#mcd最终预测出来了！下午实时投票 必须全员到位！！差距非常小 大家一定要拿下实时分数 让他们只能为我们鼓掌[doge] 周六的音中 大家也一定要在线 冬冬是特别MC 让冬冬亲自颁属于他们自己的一位！！大家冲起来 ​​​,0,210,42,吉他猫片, 中国澳门,252
135692,2024-05-30,"#肖战[超话]#[心]#肖战李宁运动潮流产品全球代言人#[心]#支持肖战代言# [心]  
     欢迎李宁运动潮流产品全球代言人@X玖少年团肖战DAYTOY 参与#李宁科技大秀#
六大独有科技、三大行业领先创新强势登场
以专业和创新为名，在运动中创造精彩。
http://t.cn/A6HW9RAo ​​​",44,30,178,凤玖Kelly, 中国澳门,252
176736,2024-05-31,"俊勉説會去有EXO-L的地方，但離開韓國去那些地方，韓國空氣可能會變差！ 他之前看過那篇相關的帖文(圖1)
愛麗1:EXO出國了嗎？為什麼霧霾這麼嚴重？
愛麗2:現在。。EXO。。在國內
愛麗1:啊，最近空氣淨化器關機了。

救命，金俊勉你真的什麼都知道[跪了]而且這都多少年前的帖，居然還記得[抓狂]難怪會叫 ​​​ http://t.cn/A6HHZlWO http://mapi/659702edgy1hq9322bkbxj21i01kwtc6",19,225,4,WuliNamNam, 中国澳门,248
167363,2024-05-02,"·

“弱水三千 只取一瓢”

▫️部分色链感谢@灰野与青 
🈲二改抹水印 转载请注明出处 http://t.cn/A6Hv5YpN ​​​",16,152,79,-啊张在此-, 中国澳门,247
98769,2024-05-01,近期❤️💙 ​​​,78,166,2,M_092, 中国澳门,246
178206,2024-05-31,审美确实是主观的，但我还是觉得直到现在还get不到碗盆颜值的人确实是审美有问题了。 ​,3,225,18,我只是来取乐的, 中国澳门,246
178232,2024-05-31,第四局朱婷首发登场，来听听现场的欢呼声！#中国女排vs日本女排# http://t.cn/A6HTlnbN ​​​,11,232,2,Theo-Lau, 中国澳门,245
172181,2024-05-02,"#王楚钦[超话]# 
开心😁
抽奖🎁

两位头头妈
如图
👇🏻👇🏻

要求：
1⃣赞➕转➕评带#王楚钦加油#为@王楚钦___ 选手送上最美好的生日祝福
2⃣三个月内王楚钦相关博文≥30条且最近一个月王楚钦相关不小于10条。
3⃣🈲cpf🈲鸡娃🈲只有抽奖博，会检查主页。
4⃣超话等级≥9 
5⃣u费自理 ​​​",81,71,92,Pinky·Lam, 中国澳门,244
176539,2024-05-31,"#肖战[超话]#[心]#肖战gucci全球品牌代言人# [心]#肖战tods全球品牌代言人# [心]
      晓看天色暮看云，行也思君，坐也思君。春赏百花冬赏雪，醒也念卿，梦也念卿。@X玖少年团肖战DAYTOY ​​​",38,25,178,凤玖Kelly, 中国澳门,241
178770,2024-05-31,0531💜//@Nana_1102:期待啊～～～[愛慕],192,28,19,Maru的蜘蛛皇冠, 中国澳门,239
152211,2024-05-30,"#白鹿白月梵星# bI#白鹿绿箭品牌代言人# bI#白鹿# bI

倾听落雪沉入梦中 你的身影是我笔下绘不出的纯白

@白鹿my ​​​",1,71,165,妍韵鹿, 中国澳门,237
178771,2024-05-31,0531💜//@Nana_1102:愛舞蹈的你也很棒[給你小心心][愛你],192,26,19,Maru的蜘蛛皇冠, 中国澳门,237
67320,2024-05-01,#杨紫# [果子熟了]#杨紫麦承欢#   杨紫不止是内娱古偶的神，还是现偶的神，现在更是都市剧的神，《香蜜沉沉烬如霜》《亲爱的热爱的》《长相思》《承欢记》一山更比一山强，全方位多边形战士，不限题材，不限平台，全方位的强者😎紫神一出再也无人可争锋[果子熟了][比耶][给力] 走过路过的麻烦移步去d ​,1,115,119,猫猫爱旎, 中国澳门,235
128599,2024-05-31,"#朱婷[超话]##世界女排联赛# 

赛后的朱婷[爱你][爱你][爱你][爱你] ​​​ http://t.cn/A6HHZ384 http://t.cn/A6HHZ385 http://t.cn/A6HHZ38V http://t.cn/A6HHZ386 http://t.cn/A6HHZ38K",7,216,10,我是謝西瓜, 中国澳门,233
135663,2024-05-30,"#峰启新一岁,事事常安乐# 笑亖我了，刚才在首页看到的一个笑话，有些人三连扑都说自己没糊，还举例说其他花扑得更厉害，她已经九连扑了，不管是收视率，还是云合这么多部剧都扑到地心了。还有人说有些小生的谍战剧的云合只有几百够扑了，马上就有粉丝在下面评论说上星剧要看收视率，他的谍战剧热播期间 ​​​",10,187,32,我爱小草666, 中国澳门,229
177543,2024-05-31,#杨紫入围白玉兰视后# 🍇#古偶 上桌#   希望白玉兰审片片段是小夭的梅林虐鲨，因为真的太经典了，当初更新的那天可是云合、酷云双云破亿呢[比耶]恭喜@杨紫  入围白玉兰最佳女主角，杨紫演技台词绝对值得，当的起实至名归这4个字哦[打call][打call][送花花][送花花][比耶][比耶]  ⭐杨紫⭐顶配台词⭐ ​,1,113,114,猫猫爱旎, 中国澳门,228
57078,2024-05-01,"#孔雀明王退魔圣传##ai佛法新世代##常观世音微语录[超话]##常观世音微语录# 

孔雀王退魔圣传插曲—登山再携琴 [心][耶][赞][鲜花]🙏
词/曲/编曲/制作：文殊摩诘 http://t.cn/A6TF7WxV 
主唱：许梦华 ​​​",51,129,48,常觀世音, 中国澳门,228
56837,2024-05-01,"#成毅 进组##赴山海官宣概念海报##赴山海# 

行路铸盈骨，月霁引剑歌。但赴山海，无问其宗。

  成毅｜狐妖小红娘王权篇｜王权富贵｜莲花楼｜李莲花｜李相夷｜深潜｜云弘深｜卢云｜@成毅 ​ ​​​",2,6,219,旦旦巫巫, 中国澳门,227
128887,2024-05-30,"某博主我真的不想说了[困]
想合作先给钱 给了钱半年了还没发图
我态度好的不能再好了我忍不了了[困] ​​​",0,139,87,马切切呐, 中国澳门,226
147793,2024-05-30,#熊昊cp[超话]# 800万至谢 ​​​,0,24,202,SoSo_cku悸枫颜, 中国澳门,226
179647,2024-05-31,"#成毅探乐派全球代言人#cy#成毅纯享品牌代言人# 

林惊羽，张起灵，萧承煦，禹司凤，齐焱，傅云深……一人千面，富于变化，不是我在演而是我就是，期待成毅之后更多的角色塑造

成毅｜赴山海｜萧秋水｜李沉舟｜肖明明｜王权富贵｜莲花楼｜李莲花｜李相夷｜深潜｜云弘深｜卢云｜ ​ ​​​",1,5,219,旦旦巫巫, 中国澳门,225
85688,2024-05-01,感觉咱们楼丝宝宝很难听懂人话… ​​​,2,187,34,我只是来取乐的, 中国澳门,223
177062,2024-05-31,时代少年团能不能不要在外面做鸭？我眼红了 ​​​,49,158,16,我只是来取乐的, 中国澳门,223
118075,2024-05-02,"#彬准世最甜#🐰🦊#彬准恋爱循环#
【twi】240501♡彬准相关

🐺👀🐱

cr fluffy_Yeonjun
资源/漫漫

【thekilla应援】http://t.cn/A6TDkktU
【站站招新✨】http://t.cn/A6X5Z2Za 
【安利手册💞】http://t.cn/A6XHQx7g
【免审核群🎐】http://t.cn/A6K8rhEl
♡研究所抖音/ B站同名 ​​​",30,188,4,SooJun_彬准研究所, 中国澳门,222
147498,2024-05-30,"#杨紫# 🍇#杨紫小夭# 

小夭梅林虐鲨看一次哭一次，哭命运不公，哭小夭为何这么命运多舛，哭小夭明明受了那么多苦难确仍爱世人，小夭表面上有几个男人爱，但真正有事儿的时候只能靠自己搏鲨，因为灵力被散尽，只能被人像困兽一样虐鲨在了梅林，死不瞑目[泪]我担@杨紫  梅林虐鲨直接封神了，酷云，云 ​​​",2,94,126,猫猫爱旎, 中国澳门,222
177613,2024-05-31,"#罗云熙[超话]# 💓#罗云熙#💓#罗云熙唐俪辞#💓#罗云熙水龙吟#💓#罗云熙此刻x以光演唱会# 

把一切平凡的事做好即不平凡，把一切简朴的事做对即不简单.

@罗云熙Leo

⦿  罗云熙｜江心白｜颜心记｜罗云熙江心白｜罗云熙颜心记｜唐俪辞｜水龙吟｜罗云熙唐俪辞｜罗云熙水龙吟｜lyx｜jxb｜yxj｜tlc ​​​",5,94,122,Oo妮可貝斯oO, 中国澳门,221
163144,2024-05-02,收到盛先生新惊喜的时候，我正在路环吃饭。吃完饭，在路环静谧的巷子里走啊走啊，一句话不说，眼里溢着笑，心里却有点想哭。有一天你回来，我就是这样的心情吧。#邓伦# ​​​,1,204,16,澳门Flora, 中国澳门,221
49623,2024-05-01,"东方裸体。 德国汉克斯·哈森特费尔的绘画(1887-1943)。 汉堡。 他是慕尼黑鲁道夫·雅各布·泽勒和沃尔特·索尔的门徒。 在这个城市,她一直在她后来的职业生涯中,创造了大量的女性肖像和裸体,许多东方风格,偶尔画的风景和体形。她的许多作品以明信片形式出版。

💜

 · ​​​",31,186,2,油画博览, 中国澳门,219
176754,2024-05-31,"#灿白# 💞#N年前今天的灿白#
【150531 二巡上海场】转身盯着👀✨ ​​​",15,200,4,N年前今天的灿白, 中国澳门,219
98629,2024-05-01,"#DINO李灿[超话]# 🦦#李灿# 
【240501】saythename_17 ig更新 李灿focus

MAESTRO🪄 with SHINYU DOHOON HANJIN

就这个小灿爽！

视频：Dita
[转载注明出处]  
📸️Dino ig：feat.Dino 
🗺️Dinonara：http://t.cn/A6CPev0X  
🫧招新公告：http://t.cn/A6Nf93Ic  
🧱彩虹GO： ​​​",22,190,7,RainbowChan_DINO李灿, 中国澳门,219
148215,2024-05-30,"#成毅的长腿朋友#cy#成毅看成毅#cy#成毅探乐派全球代言人# 

恭喜成毅解锁探乐派品牌全球代言人，一起和成毅开启自在生活新方式，探索更多可能。@成毅 ​ ​​​",0,4,214,旦旦巫巫, 中国澳门,218
92354,2024-05-01,"#张雅钦[超话]#  [月亮代表我的心] #向全世界安利张雅钦#

2020.07.27小红书更新 无水印

愿你事事如意 万事顺遂 @张雅钦Kiwi 

日常安利：
已播出：
电影：
·#张雅钦三生三世十里桃花#
·#张雅钦抬头见喜#  

电视剧 ∥ 网剧：
·#张雅钦学院传说之三生三世桃花缘#
·#张雅钦扶摇#
·#张雅钦重返二十岁#
· ​​​",0,111,107,想养一位先生, 中国澳门,218
148219,2024-05-30,"#成毅探乐派全球代言人#  cy #成毅##成毅看成毅#
恭喜@成毅 解锁新身份，成为探乐派品牌全球代言人[爱慕][爱慕]
http://t.cn/A6HllunB ​ ​​​",2,3,212,旦旦巫巫, 中国澳门,217
179016,2024-05-31,"#张雅钦[超话]#  [月亮代表我的心]  #向全世界安利张雅钦# 

欽寶小紅書2022.08.24 無水印

願你事事如愿 事事順遂 @张雅钦Kiwi 

日常安利：
已播出：
電影：
·#张雅钦三生三世十里桃花#
·#张雅钦抬头见喜#  
電視劇 ∥ 网劇：
·#张雅钦学院传说之三生三世桃花缘#
·#张雅钦扶摇#
·#张雅钦重返二十岁#
 ​​​",0,102,115,想养一位先生, 中国澳门,217
73742,2024-05-01,"#杨紫# 🍇#杨紫麦承欢# 

请所有的姐妹都记得男人说的“我养你”到底是啥意思？爱你的时候“我养你”不爱你的时候就是“我养的你”每个女孩子都要做拎的清的女孩子哦[比耶]
走过路过的麻烦移步去db给我们承欢记打个五星！守护@杨紫[果子熟了] 麦承欢靠大家了[老师好]

⭐杨紫⭐顶配台词⭐颜值担当⭐ ​​​",5,97,114,猫猫爱旎, 中国澳门,216
148008,2024-05-30,"591
【投稿】感觉你测ttk时圈p是有事甜蜜互扇无事pp好萌的类型，但是霹雳方是真的恨圈 ​​​",29,152,33,Judgement隔涳誠話bot, 中国澳门,214
178682,2024-05-31,"瘋了[跪了]
場地出現了彩虹🌈
是被世界愛著的俊勉啊[淚][淚]
太自然總是偏愛著你🥹

Cr.TW

#金俊勉solo3点线面# ​​​",13,191,8,WuliNamNam, 中国澳门,212
182844,2024-05-31,已經在浴室了  直播洗澡還會遠嗎❤️‍🔥@力丸RKMR,206,1,5,shingler老樂, 中国澳门,212
150972,2024-05-02,"#ai佛法新世代##常观世音微语录[超话]##常观世音微语录# 

收拾旧山河 [给力][给力][给力][耶][威武][威武][威武]
词/曲/编曲/制作：文殊摩诘
主唱：柳传艺

精忠报国义无双，我是岳飞谁能挡；热血豪情挥军去，胜利高歌帜飘扬。
天山雪岳手持枪，割席断情为家乡；腾跃如虎声声响，身披铁甲铸辉煌。
丹 ​​​",54,118,38,常觀世音, 中国澳门,210
99217,2024-05-01,#lynndoesstyle# 俺家福明100天啦[心] ​​​,0,168,42,LynnDoesStyle, 中国澳门,210
167808,2024-05-02,"调皮鬼又长大了一岁👦🏻
不知道偷偷许了什么愿望🩶 ​​​",1,187,22,鲍梦童Heart, 中国澳门,210
163423,2024-05-02,我不做大哥好多年😎http://t.cn/A6HvA9Rg ​​​,15,184,10,张哲瀚·宝藏地图1568, 中国澳门,209
179112,2024-05-31,#文祺[超话]# 老天爷啊设计师比我还会磕……完完全全就是小晚小风本人。还特意把两个人的设计理念放在了最前面，用了最多的心思。 ​​​,6,196,7,久久不笙歌, 中国澳门,209
179807,2024-05-31,"保守内向型的女孩子，特别家教很好很害羞的，i人，谈恋爱一定一定是要按节奏来的。追求表白恋爱求婚结婚一系列操作，都得按流程。

那种胆子大不在乎，不内耗的姑娘不容易受伤，这类型的就可以随便发挥。但是保守型的姑娘，一定要按节奏来，不然一旦感情出问题，很容易把自己内耗到枯尽。

和找工作一 ​​​",28,174,7,硯琳, 中国澳门,209
78378,2024-05-01,"#杨紫# 🍇#杨紫麦承欢# 

麦承欢尊嘟好美貌哦！温柔漂亮的小姐姐一枚，还有就是居家的麦承欢随意拿🦈夹的头发真的也好好看哦！主要人美，人美咋整都行[果子熟了]
走过路过的麻烦移步去db给我们承欢记打个五星！守护@杨紫 麦承欢靠大家了[老师好]

杨紫💗演技💗台词💗原声💗气场💗状态
杨 ​​​",3,77,127,猫猫爱旎, 中国澳门,207
145623,2024-05-01,城市画报🙌🏻,146,52,8,群岛不存在哲学, 中国澳门,206
163995,2024-05-02,"#虞书欣[超话]#🐟#虞书欣永夜星河# 🐟#虞书欣凌妙妙# 🐟#虞书欣#

“你如天边耀眼的太阳闪烁着希望的光，点亮了我黯淡无光的生活.”

@虞书欣Esther ​ ​​​",1,2,203,冬落序river, 中国澳门,206
178281,2024-05-31,"#檀健次[超话]#🦔🫶🏻 #檀健次# 
專輯的設計概念匠心獨具
夢境裡的世界令人神往
有着奇幻的迷離色彩
@MIC檀健次JC-T http://t.cn/A6HTNxbh ​​​",1,91,113,x影瞳x, 中国澳门,205
40234,2024-05-01,"#罗云熙[超话]##罗云熙#[給你小心心]#罗云熙治愈系恋人#[給你小心心]#罗云熙顾云峥# 

✨ℬℯ 𝒶 𝓈𝓉𝒶𝓇“做颗星星，有棱有角，还会发光。”

@罗云熙Leo
http://t.cn/A6TUhdmt ​​​",5,75,124,Oo妮可貝斯oO, 中国澳门,204
181345,2024-05-31,"#酸酸甜甜就是我# 🦔#檀健次蒙牛酸酸乳代言人# 
喝著清爽可口的酸酸乳，感受SSR級的酸甜，與品牌代言人@MIC檀健次JC-T 一起寫出你那份獨一無二的酸甜吧💓 ​​​",1,88,115,x影瞳x, 中国澳门,204
163994,2024-05-02,"#虞书欣[超话]##虞书欣[超话]# ysx #虞书欣越来越祈怪#  ysx #虞书欣仙剑六祈今朝# 

“没有预兆没有理由 你占据我的漫漫温柔” “𝓝𝓸 𝔀𝓪𝓻𝓷𝓲𝓷𝓰, 𝓷𝓸 𝓻𝓮𝓪𝓼𝓸𝓷, 𝔂𝓸𝓾 𝓸𝓮𝓷𝓭𝓮𝓻𝓷𝓮𝓼𝓼.”

@虞书欣Esther ​​​",0,0,202,冬落序river, 中国澳门,202
151209,2024-05-02,"#檀健次四方馆#jct #檀健次# 

不见面的日子里，除了好好工作

就是期待见面了

感心情有很多种，见你！是第一种

@MIC檀健次JC-T 

檀健次爱情有烟火｜檀健次元莫｜檀健次唐奇｜檀健次李亦非｜檀健次沈翊｜檀健次相柳防风邶 ​​​",1,93,107,戴JC-T, 中国澳门,201
153768,2024-05-02,"#肖战[超话]##肖战街头大片#xz#肖战Gucci品牌代言人#
时髦与经典在肖战身上完美和谐，超水准演绎倜傥与矜贵，分寸之间让人心动尖叫！ @X玖少年团肖战DAYTOY
#GUCCI晒肖战花絮# [哇]
#肖战 肖战工作室#  @肖战工作室 
肖战顺顺利利，肖战平安喜乐
肖战我喜欢你，肖战我❤️你

http://t.cn/A6TgyMVE ​​​",0,0,200,清清楚楚201405, 中国澳门,200
